run_id,reference_file,reference_sheet,network,function,mml_object,parameter_id,recommend_value,status,input_files,config_sheet,config_column,bit_name,objects_checked,match_count,mismatch_count,actual_top,remark
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Anchor,4G,NSA VOLTE,CellQciPara,QCI_VOLTE_SCG_COEXIST_SW@NsaDcOptSwitch,0,Consistent,4G_ConfigurationData_15Sep26.xlsb,CellQciPara,NSA DC Optimization Switch,QCI_VOLTE_SCG_COEXIST_SW,52095,52095,0,4G_ConfigurationData_15Sep26.xlsb: 0 (52095),4G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Anchor,4G,LTE CA+NR,NsaDcMgmtConfig,NsaDcLteScellActBfrLenThld,1,Mixed / Partial,4G_ConfigurationData_15Sep26.xlsb,NsaDcMgmtConfig,NSA DC LTE SCell Activation Buffer Length Thld(kB),,3473,2643,830,4G_ConfigurationData_15Sep26.xlsb: 1 (2643) | 4G_ConfigurationData_15Sep26.xlsb: 0 (830),4G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Anchor,4G,LTE CA+NR,NsaDcMgmtConfig,NsaDcLteScellActBfrDelThld,3,Mixed / Partial,4G_ConfigurationData_15Sep26.xlsb,NsaDcMgmtConfig,NSA DC LTE SCell Activation Buffer Delay Thld(ms),,3473,2643,830,4G_ConfigurationData_15Sep26.xlsb: 3 (2643) | 4G_ConfigurationData_15Sep26.xlsb: 5 (830),4G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Anchor,4G,NSA Anchoring,NrMfbiFreq,DlArfcn,N41,Inconsistent,4G_ConfigurationData_15Sep26.xlsb,NrMfbiFreq,*Downlink ARFCN,,195,0,195,4G_ConfigurationData_15Sep26.xlsb: 528990 (195),"Recommend is a band name, but DlArfcn in the dump is a numeric ARFCN. Actual: 4G_ConfigurationData_15Sep26.xlsb: 528990 (195). Check Frequency Band on the same MO."
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Anchor,4G,NSA Anchoring,NrMfbiFreq,FrequencyBand,NULL,Inconsistent,4G_ConfigurationData_15Sep26.xlsb,NrMfbiFreq,*Frequency Band,,195,0,195,4G_ConfigurationData_15Sep26.xlsb: N41 (195),Recommend does not match Frequency Band in the dump. Actual: 4G_ConfigurationData_15Sep26.xlsb: N41 (195). Additional Frequency Band may be the intended NULL field.
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Anchor,4G,NSA Anchoring,NrExternalCell,NrNetworkingOption,NSA,Consistent,4G_ConfigurationData_15Sep26.xlsb,NrExternalCell,NR Networking Option,,10764,10764,0,4G_ConfigurationData_15Sep26.xlsb: NSA (10764),4G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Anchor,4G,Data Bearer,CellRacThd,NsaArpOverride,0,Consistent,4G_ConfigurationData_15Sep26.xlsb,CellRacThd,NSA User ARP Override,,3473,3473,0,4G_ConfigurationData_15Sep26.xlsb: 0 (3473),4G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Anchor,4G,Retainability,EnodebAlgoExtSwitch,ProtocolCompatibilityExtSw@RRC_REEST_FULL_CONFIG_SW,0,Consistent,4G_ConfigurationData_15Sep26.xlsb,EnodebAlgoExtSwitch,Protocol Compatibility Extended Switch,RRC_REEST_FULL_CONFIG_SW,240,240,0,4G_ConfigurationData_15Sep26.xlsb: 0 (240),4G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Anchor,4G,Reporting,NsaDcMgmtConfig,NrDataVolumeRptCfg,600,Mixed / Partial,4G_ConfigurationData_15Sep26.xlsb,NsaDcMgmtConfig,NR Data Volume Reporting Config(s),,3473,2933,540,4G_ConfigurationData_15Sep26.xlsb: 600 (2933) | 4G_ConfigurationData_15Sep26.xlsb: 0 (540),4G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Anchor,4G,ANR,X2BasedUptNcellCfgSwitch,MOD_NR_NCELL_CFG_SW,0,Consistent,4G_ConfigurationData_15Sep26.xlsb,GlobalProcSwitch,X2-based Neighboring Cell Configuration Update Switch,MOD_NR_NCELL_CFG_SW,240,240,0,4G_ConfigurationData_15Sep26.xlsb: 0 (240),4G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Anchor,4G,ANR,X2BasedUptNcellCfgSwitch,DEL_NR_NCELL_CFG_SW,0,Consistent,4G_ConfigurationData_15Sep26.xlsb,GlobalProcSwitch,X2-based Neighboring Cell Configuration Update Switch,DEL_NR_NCELL_CFG_SW,240,240,0,4G_ConfigurationData_15Sep26.xlsb: 0 (240),4G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Anchor,4G,ANR,X2BasedUptNcellCfgSwitch,UPT_NR_EXT_CELL_NW_OPT_CFG_SW,0,Consistent,4G_ConfigurationData_15Sep26.xlsb,GlobalProcSwitch,X2-based Neighboring Cell Configuration Update Switch,UPT_NR_EXT_CELL_NW_OPT_CFG_SW,240,240,0,4G_ConfigurationData_15Sep26.xlsb: 0 (240),4G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Anchor,4G,Blacklisting,UeCompat,BlacklistControlExtSwitch1@NSA_DC_SWITCH,0,Mixed / Partial,4G_ConfigurationData_15Sep26.xlsb,UeCompat,Blacklist Control Extension Switch 1,NSA_DC_SWITCH,26,4,22,4G_ConfigurationData_15Sep26.xlsb: 1 (22) | 4G_ConfigurationData_15Sep26.xlsb: 0 (4),4G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Anchor,4G,Protocol,NsaDcAlgoParam,NsaS1ProcConflCompatPolicy,RETRANSMIT,Consistent,4G_ConfigurationData_15Sep26.xlsb,NsaDcAlgoParam,NSA S1 Proc Conflict Compatibility Policy,,240,240,0,4G_ConfigurationData_15Sep26.xlsb: RETRANSMIT (240),4G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Anchor,4G,SCG Addition,NsaDcMgmtConfig,PERIODIC_SCG_ADD_OPT_SW@NsaDcAlgoExtSwitch,1,Mixed / Partial,4G_ConfigurationData_15Sep26.xlsb,NsaDcMgmtConfig,NSA DC Algorithm Extension Switch,PERIODIC_SCG_ADD_OPT_SW,3473,2041,1432,4G_ConfigurationData_15Sep26.xlsb: 1 (2041) | 4G_ConfigurationData_15Sep26.xlsb: 0 (1432),4G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Anchor,4G,Protocol,NSADCMGMTCONFIG,MBOCS_SW@NSADCUELTEFUNACTIVATIONSW,0,Mixed / Partial,4G_ConfigurationData_15Sep26.xlsb,NsaDcMgmtConfig,NSA DC UE LTE Function Activation Switch,MBOCS_SW,3473,2643,830,4G_ConfigurationData_15Sep26.xlsb: 0 (2643) | 4G_ConfigurationData_15Sep26.xlsb: 1 (830),4G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Anchor,4G,Protocol,NSADCMGMTCONFIG,SPCT_COORD_INTER_FREQ_HO_SW@NSADCUELTEFUNACTIVATIONSW,1,Consistent,4G_ConfigurationData_15Sep26.xlsb,NsaDcMgmtConfig,NSA DC UE LTE Function Activation Switch,SPCT_COORD_INTER_FREQ_HO_SW,3473,3473,0,4G_ConfigurationData_15Sep26.xlsb: 1 (3473),4G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Anchor,4G,ANR,GLOBALPROCSWITCH,X2_SON_INTER_OP_SETUP_FBD_SW@INTERFACESETUPPOLICYSW,0,Consistent,4G_ConfigurationData_15Sep26.xlsb,GlobalProcSwitch,Interface Setup Policy Switch,X2_SON_INTER_OP_SETUP_FBD_SW,240,240,0,4G_ConfigurationData_15Sep26.xlsb: 0 (240),4G_ConfigurationData_15Sep26.xlsb: OK
